Draft_Year,Team,Current_Round_1_Picks,Current_Round_2_Picks,Current_Round_3_Picks,Current_Round_4_Picks,Current_Round_5_Picks,Current_Round_6_Picks,Current_Round_7Plus_Picks,Prev_1Yr_Round_1_Picks,Prev_1Yr_Round_2_Picks,Prev_1Yr_Round_3_Picks,Prev_1Yr_Round_4_Picks,Prev_1Yr_Round_5_Picks,Prev_1Yr_Round_6_Picks,Prev_1Yr_Round_7Plus_Picks,Prev_2Yr_Round_1_Picks,Prev_2Yr_Round_2_Picks,Prev_2Yr_Round_3_Picks,Prev_2Yr_Round_4_Picks,Prev_2Yr_Round_5_Picks,Prev_2Yr_Round_6_Picks,Prev_2Yr_Round_7Plus_Picks,Prev_3Yr_Round_1_Picks,Prev_3Yr_Round_2_Picks,Prev_3Yr_Round_3_Picks,Prev_3Yr_Round_4_Picks,Prev_3Yr_Round_5_Picks,Prev_3Yr_Round_6_Picks,Prev_3Yr_Round_7Plus_Picks,Prev_4Yr_Round_1_Picks
2006,was,0,1,0,0,1,2,2,2,0,0,1,1,1,1,1,0,1,0,1,1,0,0,1,1,0,0,0,1,1
2007,atl,1,2,1,2,0,4,1,0,1,1,0,1,1,1,1,1,1,1,2,1,1,2,0,1,1,1,1,1,0
2007,buf,1,1,1,1,0,1,2,2,0,1,1,2,1,2,0,1,1,1,1,1,1,2,0,1,1,0,0,2,1
2007,car,1,2,1,1,2,0,1,1,1,2,1,1,0,2,1,1,2,1,3,2,0,1,1,1,0,1,1,1,1
2007,chi,1,1,2,1,2,0,2,0,2,1,1,1,2,0,1,1,0,1,1,1,1,1,1,1,2,2,0,1,2
2007,cin,1,1,0,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,2,3,1,1,1,1
2007,cle,2,1,0,0,1,1,2,1,1,1,2,2,2,1,1,1,1,1,1,2,1,1,1,0,1,1,1,1,1
2007,clt,1,1,2,2,2,0,1,1,1,1,0,1,2,1,1,1,1,2,3,1,1,0,1,2,2,1,2,1,1
2007,crd,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,2
2007,dal,1,0,1,2,0,2,2,1,1,1,1,1,1,2,2,1,0,2,0,2,1,0,2,1,1,1,0,3,1
2007,den,1,1,1,1,0,0,0,1,1,0,3,1,1,0,0,1,3,0,0,1,1,1,2,1,0,1,2,3,1
2007,det,1,3,0,2,1,0,1,1,1,1,0,1,1,2,1,1,1,0,1,2,0,2,1,1,0,1,1,0,1
2007,gnb,1,1,2,1,1,3,2,1,2,2,2,2,2,1,1,2,0,2,2,2,2,1,0,3,0,0,1,1,1
2007,htx,1,0,1,1,2,1,1,1,1,2,1,0,1,1,1,0,1,1,1,1,1,2,0,0,1,0,3,3,1
2007,jax,1,1,1,2,3,0,3,1,1,1,0,1,0,2,1,1,1,1,1,2,1,1,2,1,2,3,0,1,1
2007,kan,1,1,1,0,2,1,1,1,1,1,0,1,2,1,1,0,1,1,2,2,2,0,2,1,2,0,1,1,1
2007,mia,1,2,1,1,0,2,3,1,0,1,1,0,0,3,1,1,1,1,1,0,1,1,0,0,1,1,1,2,0
2007,min,1,1,1,1,1,1,2,1,3,0,1,1,0,0,2,1,1,1,0,1,1,1,1,1,2,1,1,1,1
2007,nor,1,0,2,2,1,0,1,1,1,0,1,1,2,2,1,1,1,1,1,1,1,1,2,0,0,2,0,1,1
2007,nwe,1,0,0,1,1,4,2,1,1,1,2,1,3,1,1,0,2,1,1,0,2,2,1,1,2,1,0,1,1
2007,nyg,1,1,1,1,1,1,2,1,1,1,2,1,0,1,0,1,1,1,0,1,0,1,1,0,1,1,1,2,1
2007,nyj,1,1,0,0,0,1,1,2,1,2,2,1,1,1,0,2,1,1,1,2,1,1,0,1,2,1,1,4,1
2007,oti,1,1,1,2,1,3,1,1,1,0,2,2,1,3,1,1,2,3,2,1,1,0,3,2,2,2,1,3,1
2007,phi,0,2,2,0,2,1,1,1,1,1,2,2,1,0,1,2,1,2,2,1,2,1,0,1,2,1,2,3,1
2007,pit,1,1,1,2,2,0,1,1,0,2,2,2,1,1,1,1,1,1,1,1,2,1,1,1,0,1,3,1,1
2007,rai,1,1,3,2,2,1,1,1,1,1,1,0,1,2,1,1,2,0,0,3,0,1,1,1,1,1,2,2,2
2007,ram,1,1,1,0,2,1,2,1,1,3,1,1,0,3,1,1,2,2,1,2,2,1,0,1,1,1,1,2,1
2007,rav,1,0,2,2,1,1,0,1,1,1,2,2,2,1,1,2,0,1,1,1,1,0,1,1,0,1,2,2,2
2007,sdg,1,1,1,1,1,0,1,1,1,1,0,1,2,2,2,1,0,1,1,1,1,1,1,2,1,2,1,3,1
2007,sea,0,1,1,2,1,2,1,1,1,0,1,1,0,2,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1
2007,sfo,2,0,2,3,1,1,0,2,0,1,1,1,3,1,1,1,2,0,2,1,4,1,2,1,2,0,2,2,1
2007,tam,1,2,1,1,1,1,3,1,1,1,1,1,2,3,1,1,2,1,2,1,4,1,0,1,1,1,1,3,0
2007,was,1,0,0,0,1,2,1,0,1,0,0,1,2,2,2,0,0,1,1,1,1,1,0,1,0,1,1,0,0
2008,atl,2,1,3,0,2,1,2,1,2,1,2,0,4,1,0,1,1,0,1,1,1,1,1,1,1,2,1,1,2
2008,buf,1,1,1,2,1,1,3,1,1,1,1,0,1,2,2,0,1,1,2,1,2,0,1,1,1,1,1,1,2
2008,car,2,0,2,0,1,1,3,1,2,1,1,2,0,1,1,1,2,1,1,0,2,1,1,2,1,3,2,0,1
2008,chi,1,1,2,1,2,0,5,1,1,2,1,2,0,2,0,2,1,1,1,2,0,1,1,0,1,1,1,1,1
2008,cin,1,1,2,1,1,2,2,1,1,0,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1
2008,cle,0,0,0,2,0,2,1,2,1,0,0,1,1,2,1,1,1,2,2,2,1,1,1,1,1,1,2,1,1
2008,clt,0,1,1,1,1,4,1,1,1,2,2,2,0,1,1,1,1,0,1,2,1,1,1,1,2,3,1,1,0
2008,crd,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,2,1,1,0,1,1
2008,dal,2,1,0,1,1,1,0,1,0,1,2,0,2,2,1,1,1,1,1,1,2,2,1,0,2,0,2,1,0
2008,den,1,1,0,2,2,1,2,1,1,1,1,0,0,0,1,1,0,3,1,1,0,0,1,3,0,0,1,1,1
2008,det,1,1,3,0,2,0,2,1,3,0,2,1,0,1,1,1,1,0,1,1,2,1,1,1,0,1,2,0,2
2008,gnb,0,3,1,2,1,0,2,1,1,2,1,1,3,2,1,2,2,2,2,2,1,1,2,0,2,2,2,2,1
2008,htx,1,0,2,1,1,1,1,1,0,1,1,2,1,1,1,1,2,1,0,1,1,1,0,1,1,1,1,1,2
2008,jax,1,1,0,0,2,0,1,1,1,1,2,3,0,3,1,1,1,0,1,0,2,1,1,1,1,1,2,1,1
2008,kan,2,1,3,1,1,2,2,1,1,1,0,2,1,1,1,1,1,0,1,2,1,1,0,1,1,2,2,2,0
2008,mia,1,2,1,1,0,3,1,1,2,1,1,0,2,3,1,0,1,1,0,0,3,1,1,1,1,1,0,1,1
2008,min,0,1,0,0,2,2,0,1,1,1,1,1,1,2,1,3,0,1,1,0,0,2,1,1,1,0,1,1,1
2008,nor,1,1,0,0,2,1,1,1,0,2,2,1,0,1,1,1,0,1,1,2,2,1,1,1,1,1,1,1,1
2008,nwe,1,1,2,1,1,1,0,1,0,0,1,1,4,2,1,1,1,2,1,3,1,1,0,2,1,1,0,2,2
2008,nyg,1,1,1,1,1,2,0,1,1,1,1,1,1,2,1,1,1,2,1,0,1,0,1,1,1,0,1,0,1
2008,nyj,2,0,0,1,1,1,1,1,1,0,0,0,1,1,2,1,2,2,1,1,1,0,2,1,1,1,2,1,1
2008,oti,1,1,1,3,0,0,1,1,1,1,2,1,3,1,1,1,0,2,2,1,3,1,1,2,3,2,1,1,0
2008,phi,0,2,1,3,0,3,1,0,2,2,0,2,1,1,1,1,1,2,2,1,0,1,2,1,2,2,1,2,1
2008,pit,1,1,1,1,1,2,0,1,1,1,2,2,0,1,1,0,2,2,2,1,1,1,1,1,1,1,1,2,1
2008,rai,1,0,0,2,0,1,1,1,1,3,2,2,1,1,1,1,1,1,0,1,2,1,1,2,0,0,3,0,1
2008,ram,1,1,1,2,1,0,2,1,1,1,0,2,1,2,1,1,3,1,1,0,3,1,1,2,2,1,2,2,1
2008,rav,1,1,3,2,0,1,2,1,0,2,2,1,1,0,1,1,1,2,2,2,1,1,2,0,1,1,1,1,0
2008,sdg,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,2,2,2,1,0,1,1,1,1,1
2008,sea,1,1,0,1,1,1,2,0,1,1,2,1,2,1,1,1,0,1,1,0,2,1,1,2,1,1,1,2,1
2008,sfo,1,1,1,1,0,1,1,2,0,2,3,1,1,0,2,0,1,1,1,3,1,1,1,2,0,2,1,4,1
2008,tam,1,1,1,1,1,1,1,1,2,1,1,1,1,3,1,1,1,1,1,2,3,1,1,2,1,2,1,4,1
2008,was,0,3,1,1,0,3,2,1,0,0,0,1,2,1,0,1,0,0,1,2,2,2,0,0,1,1,1,1,1
2009,atl,1,1,1,1,2,1,1,2,1,3,0,2,1,2,1,2,1,2,0,4,1,0,1,1,0,1,1,1,1
2009,buf,2,2,0,1,1,1,1,1,1,1,2,1,1,3,1,1,1,1,0,1,2,2,0,1,1,2,1,2,0
2009,car,0,2,1,2,1,0,1,2,0,2,0,1,1,3,1,2,1,1,2,0,1,1,1,2,1,1,0,2,1
2009,chi,0,0,2,2,2,1,2,1,1,2,1,2,0,5,1,1,2,1,2,0,2,0,2,1,1,1,2,0,1
2009,cin,1,1,2,1,1,2,3,1,1,2,1,1,2,2,1,1,0,1,1,1,2,1,1,1,1,1,1,2,1
2009,cle,1,3,0,1,0,3,0,0,0,0,2,0,2,1,2,1,0,0,1,1,2,1,1,1,2,2,2,1,1
2009,clt,1,1,1,2,0,1,2,0,1,1,1,1,4,1,1,1,2,2,2,0,1,1,1,1,0,1,2,1,1
2009,crd,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1
2009,dal,0,0,2,3,3,2,2,2,1,0,1,1,1,0,1,0,1,2,0,2,2,1,1,1,1,1,1,2,2
2009,den,2,3,0,2,1,1,1,1,1,0,2,2,1,2,1,1,1,1,0,0,0,1,1,0,3,1,1,0,0
2009,det,2,1,2,1,0,1,3,1,1,3,0,2,0,2,1,3,0,2,1,0,1,1,1,1,0,1,1,2,1
2009,gnb,2,0,0,1,2,2,1,0,3,1,2,1,0,2,1,1,2,1,1,3,2,1,2,2,2,2,2,1,1
2009,htx,1,1,1,2,1,1,1,1,0,2,1,1,1,1,1,0,1,1,2,1,1,1,1,2,1,0,1,1,1
2009,jax,1,1,2,1,1,1,2,1,1,0,0,2,0,1,1,1,1,2,3,0,3,1,1,1,0,1,0,2,1
2009,kan,1,0,1,1,1,1,3,2,1,3,1,1,2,2,1,1,1,0,2,1,1,1,1,1,0,1,2,1,1
2009,mia,1,2,1,1,2,1,1,1,2,1,1,0,3,1,1,2,1,1,0,2,3,1,0,1,1,0,0,3,1
2009,min,1,1,1,0,1,0,1,0,1,0,0,2,2,0,1,1,1,1,1,1,2,1,3,0,1,1,0,0,2
2009,nor,1,0,0,2,1,0,0,1,1,0,0,2,1,1,1,0,2,2,1,0,1,1,1,0,1,1,2,2,1
2009,nwe,0,4,2,1,1,2,2,1,1,2,1,1,1,0,1,0,0,1,1,4,2,1,1,1,2,1,3,1,1
2009,nyg,1,2,2,1,1,1,1,1,1,1,1,1,2,0,1,1,1,1,1,1,2,1,1,1,2,1,0,1,0
2009,nyj,1,0,1,0,0,1,0,2,0,0,1,1,1,1,1,1,0,0,0,1,1,2,1,2,2,1,1,1,0
2009,oti,1,1,2,2,1,2,2,1,1,1,3,0,0,1,1,1,1,2,1,3,1,1,1,0,2,2,1,3,1
2009,phi,1,1,0,0,3,1,2,0,2,1,3,0,3,1,0,2,2,0,2,1,1,1,1,1,2,2,1,0,1
2009,pit,1,0,3,0,2,1,2,1,1,1,1,1,2,0,1,1,1,2,2,0,1,1,0,2,2,2,1,1,1
2009,rai,1,1,1,2,0,2,0,1,0,0,2,0,1,1,1,1,3,2,2,1,1,1,1,1,1,0,1,2,1
2009,ram,1,1,1,1,1,1,1,1,1,1,2,1,0,2,1,1,1,0,2,1,2,1,1,3,1,1,0,3,1
2009,rav,1,1,1,0,2,1,0,1,1,3,2,0,1,2,1,0,2,2,1,1,0,1,1,1,2,2,2,1,1
2009,sdg,1,0,1,3,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,2,2,2
2009,sea,1,1,1,0,0,1,3,1,1,0,1,1,1,2,0,1,1,2,1,2,1,1,1,0,1,1,0,2,1
2009,sfo,1,0,1,0,2,1,2,1,1,1,1,0,1,1,2,0,2,3,1,1,0,2,0,1,1,1,3,1,1
2009,tam,1,0,1,1,1,0,2,1,1,1,1,1,1,1,1,2,1,1,1,1,3,1,1,1,1,1,2,3,1
2009,was,1,0,1,0,1,1,2,0,3,1,1,0,3,2,1,0,0,0,1,2,1,0,1,0,0,1,2,2,2
2010,atl,1,0,2,1,2,1,0,1,1,1,1,2,1,1,2,1,3,0,2,1,2,1,2,1,2,0,4,1,0
2010,buf,1,1,1,1,1,2,2,2,2,0,1,1,1,1,1,1,1,2,1,1,3,1,1,1,1,0,1,2,2
2010,car,0,1,2,1,0,4,2,0,2,1,2,1,0,1,2,0,2,0,1,1,3,1,2,1,1,2,0,1,1
2010,chi,0,0,1,1,1,1,1,0,0,2,2,2,1,2,1,1,2,1,2,0,5,1,1,2,1,2,0,2,0
2010,cin,1,1,2,2,1,1,1,1,1,2,1,1,2,3,1,1,2,1,1,2,2,1,1,0,1,1,1,2,1
2010,cle,1,2,2,0,1,2,0,1,3,0,1,0,3,0,0,0,0,2,0,2,1,2,1,0,0,1,1,2,1
2010,clt,1,1,1,1,1,0,3,1,1,1,2,0,1,2,0,1,1,1,1,4,1,1,1,2,2,2,0,1,1
2010,crd,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
2010,dal,1,1,0,1,0,2,1,0,0,2,3,3,2,2,2,1,0,1,1,1,0,1,0,1,2,0,2,2,1
2010,den,2,1,2,0,1,1,2,2,3,0,2,1,1,1,1,1,0,2,2,1,2,1,1,1,1,0,0,0,1
2010,det,2,0,1,1,0,0,2,2,1,2,1,0,1,3,1,1,3,0,2,0,2,1,3,0,2,1,0,1,1
2010,gnb,1,1,1,0,2,1,1,2,0,0,1,2,2,1,0,3,1,2,1,0,2,1,1,2,1,1,3,2,1
2010,htx,1,1,1,2,1,2,1,1,1,1,2,1,1,1,1,0,2,1,1,1,1,1,0,1,1,2,1,1,1
2010,jax,1,0,1,0,2,2,0,1,1,2,1,1,1,2,1,1,0,0,2,0,1,1,1,1,2,3,0,3,1
2010,kan,1,2,2,0,2,0,0,1,0,1,1,1,1,3,2,1,3,1,1,2,2,1,1,1,0,2,1,1,1
2010,mia,1,1,1,1,2,0,2,1,2,1,1,2,1,1,1,2,1,1,0,3,1,1,2,1,1,0,2,3,1
2010,min,0,2,0,1,2,1,2,1,1,1,0,1,0,1,0,1,0,0,2,2,0,1,1,1,1,1,1,2,1
2010,nor,1,1,1,1,1,0,1,1,0,0,2,1,0,0,1,1,0,0,2,1,1,1,0,2,2,1,0,1,1
2010,nwe,1,3,1,1,1,1,4,0,4,2,1,1,2,2,1,1,2,1,1,1,0,1,0,0,1,1,4,2,1
2010,nyg,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,2,0,1,1,1,1,1,1,2,1
2010,nyj,1,1,0,1,1,0,0,1,0,1,0,0,1,0,2,0,0,1,1,1,1,1,1,0,0,0,1,1,2
2010,oti,1,0,2,1,1,2,2,1,1,2,2,1,2,2,1,1,1,3,0,0,1,1,1,1,2,1,3,1,1
2010,phi,1,1,1,4,2,1,3,1,1,0,0,3,1,2,0,2,1,3,0,3,1,0,2,2,0,2,1,1,1
2010,pit,1,1,1,1,3,2,1,1,0,3,0,2,1,2,1,1,1,1,1,2,0,1,1,1,2,2,0,1,1
2010,rai,1,1,1,2,1,1,2,1,1,1,2,0,2,0,1,0,0,2,0,1,1,1,1,3,2,2,1,1,1
2010,ram,1,1,1,1,2,2,3,1,1,1,1,1,1,1,1,1,1,2,1,0,2,1,1,1,0,2,1,2,1
2010,rav,0,2,1,1,2,1,0,1,1,1,0,2,1,0,1,1,3,2,0,1,2,1,0,2,2,1,1,0,1
2010,sdg,1,0,1,1,2,0,1,1,0,1,3,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1
2010,sea,2,1,0,2,1,1,2,1,1,1,0,0,1,3,1,1,0,1,1,1,2,0,1,1,2,1,2,1,1
2010,sfo,2,1,1,0,0,3,1,1,0,1,0,2,1,2,1,1,1,1,0,1,1,2,0,2,3,1,1,0,2
2010,tam,1,2,1,1,0,1,3,1,0,1,1,1,0,2,1,1,1,1,1,1,1,1,2,1,1,1,1,3,1
2010,was,1,0,0,1,0,1,3,1,0,1,0,1,1,2,0,3,1,1,0,3,2,1,0,0,0,1,2,1,0
2011,atl,1,0,1,0,1,1,2,1,0,2,1,2,1,0,1,1,1,1,2,1,1,2,1,3,0,2,1,2,1
2011,buf,1,1,1,2,1,1,2,1,1,1,1,1,2,2,2,2,0,1,1,1,1,1,1,1,2,1,1,3,1
2011,car,1,0,2,1,1,2,1,0,1,2,1,0,4,2,0,2,1,2,1,0,1,2,0,2,0,1,1,3,1
2011,chi,1,1,1,0,1,1,0,0,0,1,1,1,1,1,0,0,2,2,2,1,2,1,1,2,1,2,0,5,1
2011,cin,1,1,1,1,1,1,2,1,1,2,2,1,1,1,1,1,2,1,1,2,3,1,1,2,1,1,2,2,1
2011,cle,1,2,0,2,2,0,1,1,2,2,0,1,2,0,1,3,0,1,0,3,0,0,0,0,2,0,2,1,2
2011,clt,1,1,1,1,0,1,0,1,1,1,1,1,0,3,1,1,1,2,0,1,2,0,1,1,1,1,4,1,1
2011,crd,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1
2011,dal,1,1,1,1,1,1,2,1,1,0,1,0,2,1,0,0,2,3,3,2,2,2,1,0,1,1,1,0,1
2011,den,1,2,1,2,0,1,2,2,1,2,0,1,1,2,2,3,0,2,1,1,1,1,1,0,2,2,1,2,1
2011,det,1,2,0,0,1,0,1,2,0,1,1,0,0,2,2,1,2,1,0,1,3,1,1,3,0,2,0,2,1
2011,gnb,1,1,1,1,1,3,2,1,1,1,0,2,1,1,2,0,0,1,2,2,1,0,3,1,2,1,0,2,1
2011,htx,1,2,0,1,2,0,2,1,1,1,2,1,2,1,1,1,1,2,1,1,1,1,0,2,1,1,1,1,1
2011,jax,1,0,1,2,1,0,0,1,0,1,0,2,2,0,1,1,2,1,1,1,2,1,1,0,0,2,0,1,1
2011,kan,1,1,2,1,2,1,1,1,2,2,0,2,0,0,1,0,1,1,1,1,3,2,1,3,1,1,2,2,1
2011,mia,1,1,0,1,0,1,2,1,1,1,1,2,0,2,1,2,1,1,2,1,1,1,2,1,1,0,3,1,1
2011,min,1,1,0,1,1,4,2,0,2,0,1,2,1,2,1,1,1,0,1,0,1,0,1,0,0,2,2,0,1
2011,nor,2,0,2,0,0,0,2,1,1,1,1,1,0,1,1,0,0,2,1,0,0,1,1,0,0,2,1,1,1
2011,nwe,1,2,2,0,2,1,1,1,3,1,1,1,1,4,0,4,2,1,1,2,2,1,1,2,1,1,1,0,1
2011,nyg,1,1,1,1,0,3,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,2,0,1
2011,nyj,1,0,1,1,1,0,2,1,1,0,1,1,0,0,1,0,1,0,0,1,0,2,0,0,1,1,1,1,1
2011,oti,1,1,1,2,1,1,2,1,0,2,1,1,2,2,1,1,2,2,1,2,2,1,1,1,3,0,0,1,1
2011,phi,1,1,1,2,2,2,2,1,1,1,4,2,1,3,1,1,0,0,3,1,2,0,2,1,3,0,3,1,0
2011,pit,1,1,1,1,1,1,1,1,1,1,1,3,2,1,1,0,3,0,2,1,2,1,1,1,1,1,2,0,1
2011,rai,0,1,2,2,1,1,1,1,1,1,2,1,1,2,1,1,1,2,0,2,0,1,0,0,2,0,1,1,1
2011,ram,1,1,1,1,1,0,3,1,1,1,1,2,2,3,1,1,1,1,1,1,1,1,1,1,2,1,0,2,1
2011,rav,1,1,1,1,2,1,1,0,2,1,1,2,1,0,1,1,1,0,2,1,0,1,1,3,2,0,1,2,1
2011,sdg,1,2,2,0,0,2,1,1,0,1,1,2,0,1,1,0,1,3,1,1,1,1,0,1,0,1,1,1,1
2011,sea,1,0,1,2,2,1,2,2,1,0,2,1,1,2,1,1,1,0,0,1,3,1,1,0,1,1,1,2,0
2011,sfo,1,1,1,1,1,2,3,2,1,1,0,0,3,1,1,0,1,0,2,1,2,1,1,1,1,0,1,1,2
2011,tam,1,1,1,1,1,1,2,1,2,1,1,0,1,3,1,0,1,1,1,0,2,1,1,1,1,1,1,1,1
2011,was,1,1,1,1,2,2,4,1,0,0,1,0,1,3,1,0,1,0,1,1,2,0,3,1,1,0,3,2,1
2012,atl,0,1,1,0,2,1,1,1,0,1,0,1,1,2,1,0,2,1,2,1,0,1,1,1,1,2,1,1,2
2012,buf,1,1,1,2,2,1,1,1,1,1,2,1,1,2,1,1,1,1,1,2,2,2,2,0,1,1,1,1,1
2012,car,1,1,0,2,1,1,1,1,0,2,1,1,2,1,0,1,2,1,0,4,2,0,2,1,2,1,0,1,2
2012,chi,1,1,1,1,0,1,1,1,1,1,0,1,1,0,0,0,1,1,1,1,1,0,0,2,2,2,1,2,1
2012,cin,2,1,2,1,3,1,0,1,1,1,1,1,1,2,1,1,2,2,1,1,1,1,1,2,1,1,2,3,1
2012,cle,2,1,1,2,1,2,2,1,2,0,2,2,0,1,1,2,2,0,1,2,0,1,3,0,1,0,3,0,0
2012,clt,1,1,2,0,2,1,3,1,1,1,1,0,1,0,1,1,1,1,1,0,3,1,1,1,2,0,1,2,0
2012,crd,1,0,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1
2012,dal,1,0,1,2,1,1,1,1,1,1,1,1,1,2,1,1,0,1,0,2,1,0,0,2,3,3,2,2,2
2012,den,0,2,1,2,1,1,0,1,2,1,2,0,1,2,2,1,2,0,1,1,2,2,3,0,2,1,1,1,1
2012,det,1,1,1,1,2,1,1,1,2,0,0,1,0,1,2,0,1,1,0,0,2,2,1,2,1,0,1,3,1
2012,gnb,1,2,0,2,1,0,2,1,1,1,1,1,3,2,1,1,1,0,2,1,1,2,0,0,1,2,2,1,0
2012,htx,1,0,2,3,1,1,0,1,2,0,1,2,0,2,1,1,1,2,1,2,1,1,1,1,2,1,1,1,1
2012,jax,1,1,1,0,1,1,1,1,0,1,2,1,0,0,1,0,1,0,2,2,0,1,1,2,1,1,1,2,1
2012,kan,1,1,1,1,1,1,2,1,1,2,1,2,1,1,1,2,2,0,2,0,0,1,0,1,1,1,1,3,2
2012,mia,1,1,2,1,1,1,2,1,1,0,1,0,1,2,1,1,1,1,2,0,2,1,2,1,1,2,1,1,1
2012,min,2,0,1,3,1,1,2,1,1,0,1,1,4,2,0,2,0,1,2,1,2,1,1,1,0,1,0,1,0
2012,nor,0,0,1,1,1,1,1,2,0,2,0,0,0,2,1,1,1,1,1,0,1,1,0,0,2,1,0,0,1
2012,nwe,2,1,1,0,0,1,2,1,2,2,0,2,1,1,1,3,1,1,1,1,4,0,4,2,1,1,2,2,1
2012,nyg,1,1,1,2,0,1,1,1,1,1,1,0,3,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1
2012,nyj,1,1,1,0,0,3,2,1,0,1,1,1,0,2,1,1,0,1,1,0,0,1,0,1,0,0,1,0,2
2012,oti,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,0,2,1,1,2,2,1,1,2,2,1,2,2,1
2012,phi,1,2,1,1,1,2,1,1,1,1,2,2,2,2,1,1,1,4,2,1,3,1,1,0,0,3,1,2,0
2012,pit,1,1,1,1,1,0,4,1,1,1,1,1,1,1,1,1,1,1,3,2,1,1,0,3,0,2,1,2,1
2012,rai,0,0,1,1,2,1,1,0,1,2,2,1,1,1,1,1,1,2,1,1,2,1,1,1,2,0,2,0,1
2012,ram,1,3,1,1,1,1,2,1,1,1,1,1,0,3,1,1,1,1,2,2,3,1,1,1,1,1,1,1,1
2012,rav,0,2,1,2,1,1,1,1,1,1,1,2,1,1,0,2,1,1,2,1,0,1,1,1,0,2,1,0,1
2012,sdg,1,1,1,1,1,0,2,1,2,2,0,0,2,1,1,0,1,1,2,0,1,1,0,1,3,1,1,1,1
2012,sea,1,1,1,2,1,2,2,1,0,1,2,2,1,2,2,1,0,2,1,1,2,1,1,1,0,0,1,3,1
2012,sfo,1,1,0,1,1,2,1,1,1,1,1,1,2,3,2,1,1,0,0,3,1,1,0,1,0,2,1,2,1
2012,tam,2,1,0,0,1,1,2,1,1,1,1,1,1,2,1,2,1,1,0,1,3,1,0,1,1,1,0,2,1
2012,was,1,0,1,2,1,2,2,1,1,1,1,2,2,4,1,0,0,1,0,1,3,1,0,1,0,1,1,2,0
2013,atl,1,1,0,2,1,0,3,0,1,1,0,2,1,1,1,0,1,0,1,1,2,1,0,2,1,2,1,0,1
2013,buf,1,2,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,2,1,1,2,1,1,1,1,1,2,2,2
2013,car,1,1,0,1,1,1,0,1,1,0,2,1,1,1,1,0,2,1,1,2,1,0,1,2,1,0,4,2,0
2013,chi,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,0,0,1,1,1,1,1,0
2013,cin,1,2,1,1,1,2,2,2,1,2,1,3,1,0,1,1,1,1,1,1,2,1,1,2,2,1,1,1,1
2013,cle,1,0,1,0,0,1,2,2,1,1,2,1,2,2,1,2,0,2,2,0,1,1,2,2,0,1,2,0,1
2013,clt,1,0,1,1,1,1,2,1,1,2,0,2,1,3,1,1,1,1,0,1,0,1,1,1,1,1,0,3,1
2013,crd,1,1,1,2,1,2,1,1,0,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1
2013,dal,1,1,2,1,1,1,0,1,0,1,2,1,1,1,1,1,1,1,1,1,2,1,1,0,1,0,2,1,0
2013,den,1,1,1,0,2,1,1,0,2,1,2,1,1,0,1,2,1,2,0,1,2,2,1,2,0,1,1,2,2
2013,det,1,1,1,1,1,2,2,1,1,1,1,2,1,1,1,2,0,0,1,0,1,2,0,1,1,0,0,2,2
2013,gnb,1,1,0,3,2,1,3,1,2,0,2,1,0,2,1,1,1,1,1,3,2,1,1,1,0,2,1,1,2
2013,htx,1,1,2,1,0,4,0,1,0,2,3,1,1,0,1,2,0,1,2,0,2,1,1,1,2,1,2,1,1
2013,jax,1,1,1,1,1,1,2,1,1,1,0,1,1,1,1,0,1,2,1,0,0,1,0,1,0,2,2,0,1
2013,kan,1,0,2,1,1,2,1,1,1,1,1,1,1,2,1,1,2,1,2,1,1,1,2,2,0,2,0,0,1
2013,mia,1,1,2,2,2,0,1,1,1,2,1,1,1,2,1,1,0,1,0,1,2,1,1,1,1,2,0,2,1
2013,min,3,0,0,1,1,1,3,2,0,1,3,1,1,2,1,1,0,1,1,4,2,0,2,0,1,2,1,2,1
